segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,is_lucid,generation_mode,llm_trigger_type,llm_latency_ms,llm_fallback_reason,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
f4a44b0b-b17f-44a8-a31e-459163c0884d,2.666667,2.666667,2.675,N2,anxious,0.47,0.0,False,TEMPLATE,,,,n2_anxious_01,0.4368,0.3499,0.2745,0.1286,"At 2.667h, familiar places merge into fragmented corridors. The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ac31387e-5f58-4784-9cca-b73e7ee9b764,2.675,2.675,2.683333,N2,neutral,0.474,0.0,False,TEMPLATE,,,,n2_any_01,0.4447,0.3302,0.2598,0.1159,"At 2.675h, voices and objects recombine before they settle. The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable.",A neutral dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
b934e703-6ab2-47a5-8702-3adfafeefae5,2.683333,2.683333,2.691667,N2,anxious,0.418,0.0,False,TEMPLATE,,,,n2_anxious_01,0.4632,0.3425,0.318,0.1499,"At 2.683h, memory fragments overlap in unstable sequences. The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
0d1e4594-c03a-4293-b796-9d4bfd0033a4,2.691667,2.691667,2.7,N2,melancholic,0.43,0.0,False,TEMPLATE,,,,n2_melancholic_01,0.4265,0.3382,0.2624,0.1406,"At 2.692h, the environment shifts between partial storylines. I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
0634ad51-f0a5-4bb0-acb6-5757a4ba453c,2.7,2.7,2.708333,N2,joyful,0.462,0.0,False,TEMPLATE,,,,n2_any_01,0.447,0.3151,0.2606,0.1466,"At 2.700h, familiar places merge into fragmented corridors. The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
336fda22-4f20-4f6b-a724-3d894fec6112,2.708333,2.708333,2.716667,N2,joyful,0.491,0.0,False,TEMPLATE,,,,n2_joyful_01,0.4862,0.3516,0.2736,0.1114,"At 2.708h, voices and objects recombine before they settle. The dream offers bright, coherent moments across streets, rooms, and gatherings where each interaction feels welcoming and lightly magical; colors are richer than waking life, and.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
e215c1d6-6d87-449a-aa5b-b3253a629293,2.716667,2.716667,2.725,N2,melancholic,0.431,0.0,False,TEMPLATE,,,,n2_any_01,0.4738,0.3416,0.2708,0.1243,"At 2.717h, memory fragments overlap in unstable sequences. The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
36a8636d-7eaf-4770-82f1-947137f1e3ac,2.725,2.725,2.733333,N2,melancholic,0.457,0.0,False,TEMPLATE,,,,n2_melancholic_01,0.4096,0.3374,0.3051,0.0929,"At 2.725h, the environment shifts between partial storylines. I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4571169d-2bc6-4df1-9328-4081c6ab4e53,2.733333,2.733333,2.741667,N2,calm,0.418,0.0,False,TEMPLATE,,,,n2_neutral_01,0.4634,0.347,0.28,0.1553,"At 2.733h, familiar places merge into fragmented corridors. I move through stitched-together scenes where ordinary settings recur with slight distortions, as if memory is editing itself in place; the narrative advances in stable fragments, and.",A calm dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
7a7e1cf8-9e76-44ca-b682-ed00d4a1129c,2.741667,2.741667,2.75,N2,calm,0.474,0.0,False,TEMPLATE,,,,n2_any_01,0.4491,0.3636,0.2959,0.135,"At 2.742h, voices and objects recombine before they settle. The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable.",A calm dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4e3086b9-0327-4624-8f73-ccdd7f12e4bc,2.75,2.75,2.758333,REM,neutral,0.929,0.3556,False,LLM_FALLBACK,REM_ONSET,20001.0,timeout,TEMPLATE_REM,0.8864,0.0684,0.0734,0.1116,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 2.750h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
17c8ed1f-592e-44d0-b710-bcad5b4aa001,2.758333,2.758333,2.766667,REM,melancholic,0.892,0.3967,False,LLM_FALLBACK,BIZARRENESS_PEAK,20001.0,timeout,TEMPLATE_REM,0.8967,0.0389,0.0684,0.1167,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 2.758h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
bd901c4f-e5e7-4d6d-b244-ea47236366b4,2.766667,2.766667,2.775,REM,anxious,0.908,0.5268,False,LLM_FALLBACK,BIZARRENESS_PEAK,20001.0,timeout,TEMPLATE_REM,0.9063,0.0371,0.0439,0.1623,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 2.767h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
cbc630b2-5818-4980-a048-93ba1e62e8c7,2.775,2.775,2.783333,REM,serene,0.909,0.4784,False,LLM_FALLBACK,BIZARRENESS_PEAK,20001.0,timeout,TEMPLATE_REM,0.877,0.0316,0.068,0.1295,"In this REM interval, a serene dream image unfolds around shifting memory fragments and sensory distortions. At 2.775h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with serene imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
cea33e2d-e848-46d0-8e5c-d307474f4ac6,2.783333,2.783333,2.791667,REM,joyful,0.876,0.4791,False,LLM_FALLBACK,BIZARRENESS_PEAK,20002.0,timeout,TEMPLATE_REM,0.9025,0.1131,0.0419,0.1185,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 2.783h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
bb40ded0-2425-449d-9f49-f8d76947bb54,2.791667,2.791667,2.8,REM,calm,0.859,0.5562,False,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.9005,0.0449,0.0468,0.1137,"In this REM interval, a calm dream image unfolds around shifting memory fragments and sensory distortions. At 2.792h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with calm imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
cda31efa-7585-4d77-b260-55bf9784460f,2.8,2.8,2.808333,REM,calm,0.898,0.6287,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.912,0.0647,0.0685,0.1169,"In this REM interval, a calm dream image unfolds around shifting memory fragments and sensory distortions. At 2.800h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with calm imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
15e36de2-4ed9-48a0-94ca-5c1294eaf715,2.808333,2.808333,2.816667,REM,neutral,0.883,0.6594,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.9033,0.0397,0.0623,0.1219,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 2.808h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
534f8b96-b867-4ff9-8d67-4ff17e69f91b,2.816667,2.816667,2.825,REM,curious,0.871,0.6747,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.9246,0.0645,0.0799,0.1456,"In this REM interval, a curious dream image unfolds around shifting memory fragments and sensory distortions. At 2.817h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with curious imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
bccd77ba-952e-4841-8926-bfc5ce89712f,2.825,2.825,2.833333,REM,curious,0.914,0.5892,False,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.9108,0.0243,0.0577,0.1486,"In this REM interval, a curious dream image unfolds around shifting memory fragments and sensory distortions. At 2.825h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with curious imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
bd7222e4-ac66-4724-a9bc-cbfbac816646,2.833333,2.833333,2.841667,REM,anxious,0.883,0.6036,False,LLM_FALLBACK,LUCIDITY_THRESHOLD,20000.0,timeout,TEMPLATE_REM,0.8975,0.0225,0.0252,0.1372,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 2.833h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
31ac3ea7-a6c9-451c-8876-ec8ae70ed62a,2.841667,2.841667,2.85,REM,calm,0.856,0.5637,False,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.8795,0.0534,0.0373,0.1289,"In this REM interval, a calm dream image unfolds around shifting memory fragments and sensory distortions. At 2.842h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with calm imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
fdba9669-bbae-4434-88cb-d2c0520d3e67,2.85,2.85,2.858333,REM,melancholic,0.904,0.517,False,LLM_FALLBACK,BIZARRENESS_PEAK,20001.0,timeout,TEMPLATE_REM,0.9101,0.0777,0.0,0.1473,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 2.850h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
29742df0-88df-449c-860d-d99791520197,2.858333,2.858333,2.866667,REM,neutral,0.903,0.4353,False,LLM_FALLBACK,BIZARRENESS_PEAK,20002.0,timeout,TEMPLATE_REM,0.9205,0.0334,0.0663,0.1164,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 2.858h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5e0ae2d1-1e49-4c07-bd3f-df51ce5b029d,2.866667,2.866667,2.875,REM,neutral,0.876,0.3746,False,LLM_FALLBACK,BIZARRENESS_PEAK,20002.0,timeout,TEMPLATE_REM,0.8737,0.0747,0.0258,0.1569,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 2.867h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
